ts,imei,mwra,c.katana,c.dogalize,c.android.gm,c.android.chrome,c.android.youtube,c.updateassist,c.android.vending,c.UCMobile.intl,c.UCMobile.x86,c.raider
2018-05-08 10:46:00,8630330696303481685,0.0,6.81522,13.73575,11.98794,10.29086,11.11057,0.00546,48.04362,0.49799,1.68347,10.56916
2018-05-08 10:47:00,8630330696303481776,1.0,11.82783,11.60302,7.62419,7.73974,9.50301,0.02632,82.4606,12.33156,15.49507,99.44938
2018-05-08 10:48:00,3590433799317662063,1.0,9.46946,11.29207,13.77273,10.85226,12.9667,0.00508,74.52734,5.41885,43.32228,54.49333
2018-05-08 10:49:00,3590433799317661107,1.0,8.774,13.25995,13.52379,10.51541,12.06486,0.00905,65.49714,47.65765,86.17602,51.58224
2018-05-08 10:50:00,359043379931766031,0.0,13.36747,10.88699,8.14971,13.03467,8.26737,0.02371,34.61093,1.56354,59.27838,13.28396
2018-05-08 10:51:00,3590433799317661966,0.0,11.63048,11.90431,9.06596,13.74839,11.34199,0.7576,44.02675,49.40668,99.51812,24.11869
2018-05-08 10:52:00,359043379931766494,1.0,10.96876,12.43057,12.54793,10.48185,11.23275,1.79197,75.75835,20.19131,37.43805,56.75423
2018-05-08 10:53:00,3590433799317662105,0.0,9.56884,15.66306,10.86109,12.36566,8.7798,0.00731,47.41724,15.50764,74.05898,23.80386
2018-05-08 10:54:00,8630330696303482139,0.0,11.51366,11.7117,8.81195,13.28573,10.88426,0.42765,61.18192,57.2392,36.91916,15.42296
2018-05-08 10:55:00,8630330696303482261,1.0,8.31838,14.70183,12.1945,9.00141,12.64205,0.02167,50.99293,63.79564,32.56838,65.38643
2018-05-08 10:56:00,3590433799317661081,1.0,9.78915,15.27358,10.81939,8.00102,8.33007,0.01019,62.35092,34.21862,88.22058,2.00778
2018-05-08 10:57:00,3590433799317661685,1.0,7.23087,9.43603,14.25557,10.22613,10.50586,0.00785,39.45435,12.25027,86.77158,40.98027
2018-05-08 10:58:00,863033069630348784,1.0,4.79357,9.98688,8.32612,16.17179,5.82778,0.0003,73.41818,87.23031,39.05126,81.51585
2018-05-08 10:59:00,8630330696303482295,1.0,8.3475,12.5171,13.49528,8.01591,11.86026,0.14927,51.75931,38.83028,91.29898,84.14427
2018-05-08 11:00:00,8630330696303482238,1.0,10.16125,11.93255,13.9707,7.1942,5.14922,0.11422,68.06957,18.44131,10.42486,78.62194
2018-05-08 11:01:00,3590433799317661875,0.0,5.33214,12.60987,9.70894,14.24032,7.40709,0.00658,57.80057,9.09055,55.92938,9.49436
2018-05-08 11:02:00,8630330696303481669,1.0,10.40231,11.41121,10.27086,8.63606,12.98755,0.15647,56.3792,88.33894,9.83667,81.5958
2018-05-08 11:03:00,863033069630348586,1.0,13.9675,12.13843,10.73325,9.50968,9.52822,0.04467,60.29693,80.29788,71.96977,24.14618
2018-05-08 11:04:00,3590433799317661628,0.0,8.00652,15.55841,13.50233,10.4011,13.16187,0.96337,64.91493,92.41736,72.67577,9.49462
2018-05-08 11:05:00,3590433799317661370,0.0,9.12663,9.3997,4.52495,15.37139,5.94559,0.01424,58.85575,67.25545,57.10768,15.7453
2018-05-08 11:06:00,863033069630348008,1.0,12.12847,13.56943,7.34376,9.97988,9.46473,0.01018,63.25742,67.34497,23.16464,14.9246
2018-05-08 11:07:00,3590433799317661131,1.0,6.59381,13.87585,12.34845,7.66784,13.82004,0.00666,74.65155,25.93294,2.45364,61.2019
2018-05-08 11:08:00,3590433799317661651,1.0,8.68158,14.05811,13.05349,7.94764,10.96344,0.11472,60.61716,21.26551,90.86587,97.83477
2018-05-08 11:09:00,3590433799317661511,0.0,12.08034,9.08031,5.95958,11.71834,10.2301,0.00877,70.49308,17.10783,55.91898,67.78721
2018-05-08 11:10:00,3590433799317661040,0.0,13.47449,9.95271,11.10834,12.00717,12.54791,0.00386,52.21795,72.99871,21.59768,60.39386
2018-05-08 11:11:00,3590433799317661388,0.0,5.419,14.10753,11.30513,8.98405,8.80128,0.00151,53.2031,90.12403,78.81111,67.83226
2018-05-08 11:12:00,8630330696303481230,0.0,13.01574,8.27243,10.51269,13.65481,14.76135,0.18317,50.87534,75.69836,8.47938,66.47028
2018-05-08 11:13:00,863033069630348602,1.0,8.73488,11.77345,12.44954,5.85951,8.47758,0.22318,48.97314,26.02049,54.82821,6.70646
2018-05-08 11:14:00,3590433799317662089,1.0,10.5463,14.1107,8.25914,11.4702,8.40642,0.04169,69.56386,12.37563,16.94971,31.32769
2018-05-08 11:15:00,8630330696303481909,1.0,11.54715,16.0823,11.76427,11.21374,10.22321,2.83193,45.42905,2.70633,96.93933,48.20318
2018-05-08 11:16:00,3590433799317661750,1.0,10.54523,14.47597,5.45596,12.09665,9.55378,0.07158,62.51554,72.19733,33.3887,93.5957
2018-05-08 11:17:00,8630330696303481891,0.0,9.16246,6.48701,5.17274,16.49784,5.72739,0.01329,35.07868,37.26995,64.96643,99.08125
2018-05-08 11:18:00,359043379931766361,0.0,6.30045,11.31187,9.27146,15.32115,4.4172,0.00247,36.70161,79.51106,96.94788,53.95086
2018-05-08 11:19:00,359043379931766122,0.0,14.57423,8.31219,12.12096,13.07927,11.35515,0.93113,87.57834,2.05805,15.31044,50.94137
2018-05-08 11:20:00,863033069630348172,1.0,9.85954,14.73317,14.11246,12.61154,9.92437,0.69689,51.51752,42.40774,58.08664,43.34411
2018-05-08 11:21:00,359043379931766312,0.0,14.03777,13.12751,8.34545,8.26804,9.27041,0.05987,45.3722,9.88829,29.24856,44.28601
2018-05-08 11:22:00,8630330696303481156,0.0,15.05301,12.41314,5.54225,9.70879,10.23338,0.01356,57.21734,1.96142,71.96707,41.26066
2018-05-08 11:23:00,359043379931766312,0.0,7.39895,12.67975,10.72822,13.08013,8.54694,0.0016,48.62088,92.99961,95.72596,94.62732
2018-05-08 11:24:00,863033069630348214,1.0,9.33587,15.74176,11.46499,8.6793,15.51844,0.17104,71.7512,23.66648,52.53835,10.30324
2018-05-08 11:25:00,3590433799317662394,1.0,9.2137,12.80591,9.96591,3.30989,15.35109,0.02189,76.24851,14.72828,21.73992,84.86709
2018-05-08 11:26:00,8630330696303482014,1.0,12.38035,11.42783,7.02107,9.97271,9.0758,0.01472,58.14796,27.80402,14.89865,24.34369
2018-05-08 11:27:00,3590433799317662303,1.0,10.29282,8.85921,15.65146,9.46938,9.75958,0.01104,39.3008,22.92107,13.65454,24.17817
2018-05-08 11:28:00,3590433799317661321,0.0,9.63019,9.0826,4.65919,13.06479,8.95039,0.11722,47.14123,61.91289,36.37306,40.04738
2018-05-08 11:29:00,3590433799317661412,0.0,11.98116,8.63403,10.96603,12.72894,13.54404,0.00885,45.83821,20.56029,58.2229,51.053
2018-05-08 11:30:00,8630330696303482444,1.0,8.52601,13.20506,9.44069,9.40988,13.66612,0.32255,57.65687,99.59245,67.91537,83.80516
2018-05-08 11:31:00,8630330696303482063,1.0,9.97329,14.70798,11.67988,6.4082,13.75376,0.00849,24.55826,45.19925,96.05244,55.62211
2018-05-08 11:32:00,359043379931766460,1.0,14.98858,12.98212,11.87867,9.52768,7.6321,0.14111,23.02437,50.43615,32.50485,49.34289
2018-05-08 11:33:00,3590433799317662493,0.0,12.75707,9.54105,9.41861,12.8944,11.16583,0.01742,61.07269,38.68841,81.96482,33.8147
2018-05-08 11:34:00,3590433799317661362,0.0,15.88253,6.7359,13.74346,12.33339,14.99473,1.20581,54.16338,96.31122,41.26064,90.5017
2018-05-08 11:35:00,3590433799317661792,1.0,6.51914,11.88987,13.08302,10.67016,14.79699,0.01306,65.12877,92.43554,27.96903,75.24538
2018-05-08 11:36:00,3590433799317661925,0.0,13.18283,7.32086,9.57992,12.16971,12.61808,0.08872,42.2195,38.95312,57.83822,7.75353
2018-05-08 11:37:00,3590433799317661198,1.0,6.53703,11.15259,13.60335,10.02581,12.51579,0.0288,48.06485,17.48866,91.02945,64.74264
2018-05-08 11:38:00,3590433799317662089,1.0,13.22275,10.41527,6.87354,7.01565,11.49511,0.99866,58.94231,1.14779,79.74363,93.43319
2018-05-08 11:39:00,8630330696303482139,0.0,9.29499,12.57233,10.24873,11.4322,7.58855,0.00477,44.58263,57.44383,7.89485,74.49993
2018-05-08 11:40:00,3590433799317661529,0.0,7.99076,15.44808,10.5118,11.96254,10.46729,0.03344,48.11518,81.20293,45.23011,26.49049
2018-05-08 11:41:00,863033069630348362,1.0,11.83117,11.90297,6.78261,9.22245,10.3075,0.1038,75.73375,94.74366,85.6982,65.98779
2018-05-08 11:42:00,8630330696303481867,1.0,14.34572,12.90587,11.60562,12.02588,6.67136,0.00633,59.21218,77.75642,59.26007,78.4416
2018-05-08 11:43:00,8630330696303481685,1.0,7.40824,10.98099,12.63943,6.82352,12.98319,0.00246,32.6916,80.52675,29.62857,50.32093
2018-05-08 11:44:00,359043379931766213,1.0,12.53007,12.49583,7.3959,11.05651,10.56809,0.15973,46.31808,94.02261,83.95061,0.38756
2018-05-08 11:45:00,359043379931766486,0.0,12.0278,5.34939,10.78399,13.59098,12.8032,0.92479,43.50988,60.3077,52.43158,70.17617
2018-05-08 11:46:00,8630330696303481230,1.0,6.75629,13.23084,10.12914,9.23967,16.73411,0.02401,53.69395,22.88568,59.35893,97.06848
2018-05-08 11:47:00,359043379931766668,1.0,7.56851,12.06218,13.9267,15.02478,12.87316,0.04991,54.46188,32.35701,41.64835,12.10004
2018-05-08 11:48:00,8630330696303481941,1.0,9.6433,11.93548,12.47337,9.39206,11.83547,0.05048,81.32848,56.78272,77.96187,79.50215
2018-05-08 11:49:00,3590433799317662014,1.0,7.15421,12.96493,10.66172,10.63669,12.29396,0.00661,57.96616,82.77054,51.46245,18.38059
2018-05-08 11:50:00,359043379931766999,0.0,11.99568,10.00727,7.72997,12.67797,14.36974,0.06791,48.10837,39.56915,49.15738,94.36811
2018-05-08 11:51:00,3590433799317662014,0.0,11.20349,10.26547,8.48127,3.2059,9.55373,0.18299,54.29845,11.35777,0.21754,38.68809
2018-05-08 11:52:00,3590433799317661552,0.0,11.06627,14.20689,8.8011,10.33236,5.9036,0.09792,50.8329,4.13193,83.28998,25.46476
2018-05-08 11:53:00,863033069630348073,0.0,15.32096,9.68553,11.84623,13.53028,16.36775,0.23449,53.93204,45.95067,38.88354,87.09986
2018-05-08 11:54:00,863033069630348990,1.0,7.77503,14.7587,11.17254,10.85628,16.01871,0.05341,72.94163,38.69787,23.05626,2.417
2018-05-08 11:55:00,3590433799317661271,0.0,13.50258,8.94238,11.69996,11.95479,14.01312,0.07883,67.66971,11.88557,28.02854,14.91114
2018-05-08 11:56:00,3590433799317662261,0.0,9.35424,11.1286,14.33178,9.26909,12.9085,0.04492,55.82781,94.4784,9.80761,61.49073
2018-05-08 11:57:00,359043379931766312,1.0,10.95743,13.27728,12.89858,10.57506,11.52834,0.00578,61.12403,29.56721,8.14994,98.16629
2018-05-08 11:58:00,8630330696303482022,0.0,10.9803,10.55794,7.25338,11.96384,10.78881,0.04572,49.28518,85.99541,97.85228,52.42504
2018-05-08 11:59:00,3590433799317661057,1.0,12.16999,12.44068,9.47186,12.80047,9.81276,0.12995,43.25156,66.91839,29.23903,59.03107
2018-05-08 12:00:00,863033069630348768,1.0,10.02527,10.11058,13.37891,7.44012,12.73547,0.17709,66.83819,68.21386,74.88036,52.19226
2018-05-08 12:01:00,8630330696303481750,1.0,11.89876,13.70734,10.81154,9.85664,7.50137,0.00424,59.69659,53.95151,24.33537,24.64551
2018-05-08 12:02:00,3590433799317661214,1.0,8.55354,14.39917,9.76843,7.33088,14.89793,0.01308,58.73688,99.27386,60.63476,40.44152
2018-05-08 12:03:00,863033069630348610,0.0,7.38438,9.91514,7.51231,12.94919,3.6715,0.00149,57.98319,96.15936,63.31974,14.13537
2018-05-08 12:04:00,3590433799317662402,1.0,11.26883,12.88668,9.48449,9.68574,9.79006,0.03691,60.02248,95.39334,63.28788,77.70594
2018-05-08 12:05:00,359043379931766171,1.0,7.00369,16.09202,12.35758,5.44257,15.36511,0.00779,66.87963,82.84863,35.43773,60.54406
2018-05-08 12:06:00,3590433799317662345,1.0,10.72687,9.32661,12.5926,11.70242,12.23004,0.01478,19.57645,25.64292,99.1514,28.49281
2018-05-08 12:07:00,8630330696303482329,1.0,14.54692,10.23533,10.62784,4.70323,10.33393,0.2421,44.26765,0.73681,92.46757,30.56756
2018-05-08 12:08:00,863033069630348867,1.0,8.23512,12.72376,12.80542,9.92674,10.42559,0.05478,55.6161,26.76376,26.89844,43.60494
2018-05-08 12:09:00,3590433799317662097,0.0,14.72713,7.6758,7.11035,14.28695,15.43615,0.01346,53.54894,47.40481,40.91783,82.34335
2018-05-08 12:10:00,8630330696303481917,1.0,12.54207,11.07515,10.00518,4.92606,10.0667,1.04161,46.26122,46.34749,96.12691,26.57828
2018-05-08 12:11:00,359043379931766148,1.0,9.40458,13.17359,13.7058,9.93288,12.71061,0.01276,54.09768,85.95172,23.20822,45.65107
2018-05-08 12:12:00,8630330696303481164,1.0,6.77776,10.06,15.34041,11.15624,12.58898,0.0091,66.67139,42.64293,40.51119,13.73054
2018-05-08 12:13:00,359043379931766692,0.0,10.9186,9.43799,7.03895,13.7859,9.12468,0.04742,44.51204,81.68901,77.99296,25.80936
2018-05-08 12:14:00,3590433799317662188,0.0,12.99059,7.81384,6.92617,12.72279,10.82432,0.04311,51.78645,98.25943,88.0103,66.03747
2018-05-08 12:15:00,3590433799317662295,1.0,11.87135,13.9167,6.88274,8.90094,9.66059,0.14398,68.38336,48.74975,19.10645,71.72087
2018-05-08 12:16:00,359043379931766015,0.0,11.45775,12.47957,9.67603,12.71061,10.05983,0.14897,48.15111,5.70631,10.08594,33.42601
2018-05-08 12:17:00,359043379931766213,0.0,8.42277,10.15381,4.37039,15.1896,5.35099,0.00142,36.77652,1.31657,78.89713,33.0613
2018-05-08 12:18:00,359043379931766429,0.0,8.2881,12.42788,7.32119,15.63245,4.39553,0.00705,33.81642,12.57655,77.71061,55.49341
2018-05-08 12:19:00,359043379931766213,0.0,8.38582,11.82682,7.2217,14.53564,8.09088,0.09522,34.52862,43.14011,81.19094,93.10296
2018-05-08 12:20:00,8630330696303481388,1.0,16.03929,10.58029,9.99031,7.01462,9.49641,0.03098,27.89074,94.79631,91.53515,76.37895
2018-05-08 12:21:00,3590433799317662261,1.0,12.86484,13.02936,11.75587,7.85759,7.55773,0.10074,57.10325,86.22067,25.39323,46.89236
2018-05-08 12:22:00,359043379931766643,1.0,5.58378,17.61051,13.0159,9.75979,16.42147,0.0013,53.42628,70.35018,5.79158,16.40282
2018-05-08 12:23:00,8630330696303481552,1.0,10.33375,12.64153,10.66158,8.18276,7.51287,0.10406,66.57367,55.29533,7.4766,34.29997
2018-05-08 12:24:00,8630330696303482303,1.0,10.88145,11.65585,12.27029,9.99744,13.33097,0.05715,51.13463,58.64959,63.37743,80.04638
2018-05-08 12:25:00,3590433799317661669,0.0,9.4414,14.13322,8.64978,10.43605,10.87573,0.01805,73.48321,92.87578,55.04111,28.88625
2018-05-08 12:26:00,359043379931766908,1.0,7.519,13.25864,14.78895,9.23087,10.79079,0.093,45.36039,33.20333,65.36748,34.15998
2018-05-08 12:27:00,8630330696303481875,1.0,13.33805,9.56345,11.34919,3.78761,9.6733,0.05872,91.55384,34.93067,67.82201,63.48648
2018-05-08 12:28:00,8630330696303481925,0.0,10.94513,12.13188,7.16258,14.96671,12.9936,0.03645,47.18715,80.37991,13.25782,68.35528
2018-05-08 12:29:00,359043379931766593,1.0,10.48737,12.22644,14.08838,8.4997,12.40888,0.0016,57.56756,24.39972,70.08727,35.39702
2018-05-08 12:30:00,863033069630348818,1.0,13.77514,13.96054,8.8473,11.17825,8.46332,0.01493,56.66532,91.37139,86.68461,8.40161
2018-05-08 12:31:00,359043379931766247,1.0,9.50677,14.86957,11.86572,9.58967,13.38527,0.278,45.84976,95.85505,44.59192,97.02058
2018-05-08 12:32:00,359043379931766114,0.0,12.89881,8.04,7.32916,11.98771,14.40812,0.0423,42.66117,83.73331,37.94812,39.23158
2018-05-08 12:33:00,359043379931766304,0.0,13.4713,11.87406,7.5568,12.31998,12.73849,0.00317,31.82084,61.03646,61.78394,92.99846
2018-05-08 12:34:00,8630330696303481990,0.0,13.23689,10.24516,9.00104,6.55786,11.17264,0.14008,43.24868,24.9913,53.23215,41.05761
2018-05-08 12:35:00,3590433799317661446,1.0,13.47825,15.06486,7.7778,9.9507,7.90846,0.0105,47.31101,37.92611,34.15843,62.99807
2018-05-08 12:36:00,359043379931766015,1.0,15.40461,13.06142,8.88792,10.45804,8.74162,0.00101,54.54436,21.9319,3.94232,52.58322
2018-05-08 12:37:00,3590433799317662105,1.0,10.95818,13.85895,13.8009,13.32836,12.62222,0.0137,46.63982,38.20343,50.0726,39.04114
2018-05-08 12:38:00,3590433799317661883,1.0,11.54445,11.53852,7.03929,12.752,9.39867,0.26768,60.41178,21.17945,96.80877,56.8105
2018-05-08 12:39:00,359043379931766882,1.0,11.09645,12.4186,8.8424,9.86768,10.38489,0.11215,55.25668,81.89309,17.84082,33.04796
2018-05-08 12:40:00,359043379931766981,1.0,7.54221,14.90188,9.63813,8.29572,16.17344,0.00298,64.50677,79.07354,44.64674,13.25572
2018-05-08 12:41:00,3590433799317661735,0.0,11.39184,8.26422,3.13144,15.74145,7.69663,0.2791,57.78373,95.31029,66.65115,70.48482
2018-05-08 12:42:00,863033069630348503,0.0,11.3727,9.48887,7.52698,15.73149,9.25468,1.17813,80.33672,55.56953,87.99739,96.02413
2018-05-08 12:43:00,8630330696303482279,0.0,13.75171,7.40834,11.50069,12.13265,15.54264,0.15022,62.75778,87.32552,62.04534,95.43739
2018-05-08 12:44:00,3590433799317661933,1.0,8.30162,10.61402,13.15166,10.57747,11.56984,0.03049,63.26085,11.65794,93.00262,24.63926
2018-05-08 12:45:00,8630330696303482048,1.0,12.0577,12.55351,10.01739,7.3827,7.79929,0.81997,57.2895,92.6689,76.71157,7.11238
2018-05-08 12:46:00,3590433799317661941,0.0,8.89587,11.82282,7.07681,15.02464,8.96346,0.057,44.26556,14.77627,39.9709,11.06572
2018-05-08 12:47:00,8630330696303481651,0.0,7.75742,13.67802,13.69076,6.93881,13.60821,0.06906,65.63623,21.92277,2.55565,81.91903
2018-05-08 12:48:00,359043379931766262,1.0,15.84023,12.26766,6.8139,14.54766,10.64894,0.16267,37.45395,14.939,31.38655,98.652
2018-05-08 12:49:00,8630330696303481818,0.0,11.49037,12.26412,8.23515,12.85264,13.44921,0.01018,48.78377,12.04464,85.78228,82.76704
2018-05-08 12:50:00,3590433799317661867,1.0,11.3031,13.58292,12.24876,7.81935,6.28576,0.28251,38.76563,69.6361,21.26032,33.49559
2018-05-08 12:51:00,3590433799317661206,1.0,9.09931,10.74426,10.51992,8.57045,13.09754,0.04127,49.64885,54.58328,54.18044,10.28084
2018-05-08 12:52:00,3590433799317661206,1.0,12.16918,11.93353,8.73131,7.44726,8.90622,0.12817,66.86417,79.89148,41.08016,30.60323
2018-05-08 12:53:00,3590433799317662477,0.0,4.20398,10.67541,10.28569,11.16684,6.802,0.00033,51.8473,77.77024,51.90361,24.62327
2018-05-08 12:54:00,8630330696303481172,1.0,9.84214,13.60492,13.27817,7.74931,11.9737,0.01883,39.10668,86.71082,40.74824,24.28094
2018-05-08 12:55:00,3590433799317661198,0.0,10.593,15.20882,8.24391,11.81229,11.77668,0.39556,40.72892,77.43072,8.4462,88.97748
2018-05-08 12:56:00,863033069630348081,1.0,9.60518,12.50298,9.03878,8.74806,8.69584,0.42326,82.85708,8.19502,8.04409,54.29525
2018-05-08 12:57:00,3590433799317661917,1.0,8.71052,14.81145,9.09092,7.53072,14.99232,0.04283,36.37656,24.42953,50.07022,68.24077
2018-05-08 12:58:00,8630330696303482352,0.0,9.29606,12.84638,7.6994,15.01475,9.51178,0.02252,48.25833,17.26372,59.98384,28.42146
2018-05-08 12:59:00,3590433799317661933,1.0,14.66703,12.78542,14.34277,7.00203,6.24879,0.0046,42.72202,84.24849,39.86073,75.99689
2018-05-08 13:00:00,359043379931766445,0.0,7.07061,15.57893,9.98293,14.45368,8.94485,0.30247,32.55451,42.81147,43.45389,78.55383
2018-05-08 13:01:00,8630330696303481537,0.0,13.39412,7.58935,10.94953,15.22379,11.65295,0.00821,34.4369,16.4268,92.36711,82.04169
2018-05-08 13:02:00,863033069630348537,1.0,13.93453,14.89732,9.36045,14.55013,7.57934,0.0034,40.96251,19.91843,66.63761,72.7669
2018-05-08 13:03:00,3590433799317662436,1.0,9.01282,9.2804,13.53049,10.04819,10.97759,0.0144,40.32573,99.82208,44.59221,71.55766
2018-05-08 13:04:00,8630330696303481081,0.0,6.78715,12.39196,14.23949,7.3331,12.4642,0.00554,68.22169,17.22458,22.20845,83.1937
2018-05-08 13:05:00,863033069630348107,1.0,6.52194,14.42742,13.75876,9.31334,15.22557,0.03783,50.61527,87.17995,64.68539,90.84737
2018-05-08 13:06:00,3590433799317661644,1.0,14.33412,12.36814,6.9997,9.10069,9.21234,0.03277,70.29296,62.5227,29.16062,91.49483
2018-05-08 13:07:00,863033069630348883,0.0,10.89203,11.93484,9.28783,6.27003,10.09858,0.14711,73.73667,88.20468,50.00913,34.23874
2018-05-08 13:08:00,8630330696303482444,0.0,11.57483,12.09007,11.83319,13.36218,4.34676,0.01064,48.91226,5.37666,97.52724,15.56424
2018-05-08 13:09:00,3590433799317661107,0.0,10.63418,15.73542,9.01885,11.66923,11.88661,2.48789,55.12917,11.74766,57.82613,83.89689
2018-05-08 13:10:00,863033069630348974,1.0,12.74075,12.28564,10.09149,8.00679,12.73841,0.31709,56.60895,78.97616,28.22219,60.562
2018-05-08 13:11:00,863033069630348743,0.0,8.99379,17.08626,10.43482,12.90521,10.58209,0.04133,58.71905,36.1763,70.83316,18.76211
2018-05-08 13:12:00,863033069630348081,1.0,13.98923,4.20959,9.0122,13.67453,15.35109,0.03999,66.69014,84.04684,68.21099,56.47792
2018-05-08 13:13:00,863033069630348305,1.0,7.09846,12.6572,14.23346,12.29801,11.56456,0.00154,59.62571,7.55454,29.00663,88.15678
2018-05-08 13:14:00,359043379931766429,1.0,15.31183,13.90374,10.85671,10.19056,7.91668,0.02104,54.75914,10.64351,25.66887,25.87416
2018-05-08 13:15:00,359043379931766452,1.0,10.18714,12.7008,13.22894,8.6538,12.83798,0.0557,63.07516,84.07406,68.80052,16.31734
2018-05-08 13:16:00,3590433799317662204,1.0,9.10302,13.38751,11.12486,9.43054,11.93441,0.16134,64.80703,64.60877,35.37984,92.82031
2018-05-08 13:17:00,8630330696303481719,1.0,7.32096,13.22145,12.68333,11.3048,12.99577,0.00378,56.65334,96.68195,74.02709,15.49727
2018-05-08 13:18:00,8630330696303481149,1.0,8.93937,14.50933,13.45777,10.17294,4.53976,0.13341,47.87736,79.86923,2.30576,33.37246
2018-05-08 13:19:00,3590433799317661982,1.0,10.79587,12.83904,10.94054,14.76908,7.33859,0.12473,25.56343,59.86103,34.28955,19.28151
2018-05-08 13:20:00,8630330696303481560,1.0,9.18351,11.34803,9.42181,8.47769,14.90162,0.00793,49.89987,48.37468,56.15307,24.51164
2018-05-08 13:21:00,863033069630348289,1.0,11.76926,11.48206,8.58873,11.60973,10.88562,0.08669,39.11443,0.04972,66.33331,24.57267
2018-05-08 13:22:00,359043379931766585,0.0,10.12091,14.01309,7.57156,11.83219,14.77989,0.13406,36.56067,66.49852,75.66125,24.16655
2018-05-08 13:23:00,863033069630348339,0.0,7.03131,12.19692,7.57521,11.51621,9.57576,0.0057,51.53384,19.441,89.887,74.23927
2018-05-08 13:24:00,863033069630348768,1.0,11.24079,14.15816,6.72212,9.9152,12.00453,0.00391,75.35817,40.56708,51.33551,28.73709
2018-05-08 13:25:00,8630330696303481925,1.0,12.77162,12.07584,6.56386,8.44268,9.77688,0.31154,33.0361,57.86389,55.30192,68.15489
2018-05-08 13:26:00,863033069630348412,0.0,9.34894,13.62601,10.09785,7.72954,15.54978,0.04803,84.52703,56.17309,4.3039,33.58832
2018-05-08 13:27:00,359043379931766148,0.0,12.68974,9.60186,13.07117,11.84847,15.6374,0.03544,25.9784,49.14137,32.66194,29.15306
2018-05-08 13:28:00,3590433799317661859,1.0,9.32783,15.07479,13.06817,11.38545,11.23764,0.22516,36.17245,10.7583,76.81273,83.13751
2018-05-08 13:29:00,863033069630348867,1.0,13.90173,12.09111,7.86883,11.23712,7.36657,0.84832,40.46302,97.79806,69.26484,43.44705
2018-05-08 13:30:00,3590433799317662444,1.0,7.5619,10.36777,9.93028,4.38986,15.5886,0.003,65.01885,72.28435,98.82629,12.18809
2018-05-08 13:31:00,359043379931766940,1.0,9.70778,8.46231,14.93999,10.54537,11.44615,0.00253,54.64705,49.73377,73.41069,52.39899
2018-05-08 13:32:00,8630330696303481255,1.0,16.79791,12.92858,9.56994,8.51319,8.69141,0.05432,63.87389,26.01314,65.71837,11.71922
2018-05-08 13:33:00,359043379931766866,0.0,11.56881,13.2478,10.72686,10.40527,11.35559,0.29694,29.84069,70.90454,97.24903,63.95549
2018-05-08 13:34:00,359043379931766379,1.0,10.02038,12.2802,13.42454,9.51387,13.22149,0.01228,51.16053,86.74326,31.07385,39.04632
2018-05-08 13:35:00,3590433799317662477,0.0,14.56881,11.81395,9.08753,13.84138,6.60447,0.28628,50.22171,31.84289,38.46318,68.8538
2018-05-08 13:36:00,863033069630348016,1.0,11.50237,13.6729,9.17067,8.40654,8.15492,0.01862,30.87375,96.47043,54.73627,63.91021
2018-05-08 13:37:00,359043379931766486,1.0,14.2082,10.61189,9.15963,8.18881,10.90225,0.09194,51.27709,53.13328,96.7501,13.64036
2018-05-08 13:38:00,8630330696303481453,1.0,9.9521,10.9767,13.49366,10.36454,10.89937,0.19091,43.7188,88.83395,17.94995,26.33803
2018-05-08 13:39:00,3590433799317661461,0.0,6.55818,14.41349,10.6382,15.24829,8.34059,0.04635,35.02348,36.90563,88.20873,11.56986
2018-05-08 13:40:00,3590433799317662485,1.0,9.16985,9.27621,13.27997,10.16568,14.11001,0.00364,78.93947,33.93163,62.04446,42.84162
2018-05-08 13:41:00,359043379931766833,1.0,8.28412,15.5478,11.27849,5.81303,14.63191,0.09178,48.11529,6.83092,46.96933,25.38298
2018-05-08 13:42:00,8630330696303481149,1.0,8.09632,12.59136,15.75999,8.13474,12.4351,0.0016,52.41769,18.06624,88.85713,35.22492
2018-05-08 13:43:00,359043379931766460,1.0,10.36821,12.40251,14.75654,8.29263,12.66413,0.00538,61.3732,50.78784,53.47909,50.4354
2018-05-08 13:44:00,863033069630348735,1.0,11.46179,12.03063,10.99458,6.99333,8.92189,0.35461,41.26356,77.58031,4.92926,97.95268
2018-05-08 13:45:00,359043379931766965,0.0,12.53846,9.30571,8.54998,12.62402,14.44146,0.01383,53.41831,21.76309,34.08769,32.58253
2018-05-08 13:46:00,3590433799317661719,1.0,12.35131,11.42791,7.82299,10.52069,11.74962,0.3814,56.20693,78.36441,58.36852,10.82547
2018-05-08 13:47:00,359043379931766247,1.0,8.24789,12.59045,13.01197,8.70501,11.30516,0.0366,39.68728,93.23059,35.2182,14.27073
2018-05-08 13:48:00,3590433799317661982,1.0,16.35361,13.44842,9.02042,11.09176,9.60127,0.01497,73.48166,35.94772,84.81315,43.37887
2018-05-08 13:49:00,8630330696303481479,1.0,8.06418,13.54364,9.38561,12.52855,15.49077,0.08975,42.40418,15.32388,96.14582,39.59401
2018-05-08 13:50:00,3590433799317661685,0.0,13.30978,8.92014,6.46274,10.62554,13.66539,0.00278,56.16269,67.51116,96.92073,37.16034
2018-05-08 13:51:00,8630330696303482337,0.0,8.91752,12.98089,8.91295,15.27625,9.93161,0.26214,77.92341,19.44844,36.0139,47.56099
